ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,pid_1,pid_2
FV,32.0,3784,Pave,1,Lvl,AllPub,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,Stone,36.0,4,3,PConc,4,3,0,6,60.0,1,0.0,1451.0,1511.0,GasA,5,Y,SBrkr,1565,0,0,1565,1.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2006.0,3,2.0,476.0,3,3,Y,0,120,0,0,0,0,0,NONE,NONE,0,2,2007,New,193800,5,33
RM,44.0,4224,Pave,0,Lvl,AllPub,Inside,0,MeadowV,Norm,Norm,TwnhsE,1Story,5,7,1976,1976,Gable,CompShg,CemntBd,None,0.0,3,3,PConc,4,3,0,6,840.0,1,0.0,200.0,1040.0,GasA,3,Y,SBrkr,1060,0,0,1060,1.0,0.0,1,0,3,1,3,6,7,1,3,Attchd,1976.0,1,2.0,572.0,3,3,Y,100,110,0,0,0,0,0,NONE,NONE,0,6,2007,WD ,129900,9,23
RL,57.0,9245,Pave,2,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,0,6,686.0,1,0.0,304.0,990.0,GasA,5,Y,SBrkr,990,0,0,990,0.0,1.0,1,0,3,1,3,5,7,0,0,Detchd,1996.0,1,2.0,672.0,3,3,Y,0,0,0,0,0,0,0,NONE,NONE,0,2,2008,WD ,145000,9,07
RL,65.08235452683259,14781,Pave,2,Lvl,AllPub,CulDSac,0,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,BrkFace,178.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1753.0,1753.0,GasA,5,Y,SBrkr,1787,0,0,1787,0.0,0.0,2,0,3,1,4,7,7,1,3,Attchd,2001.0,2,3.0,748.0,3,3,Y,198,150,0,0,0,0,0,NONE,NONE,0,8,2006,WD ,275000,9,07
RL,60.0,8544,Pave,0,Lvl,AllPub,Corner,0,NAmes,Norm,Norm,Duplex,1Story,3,4,1950,1950,Gable,CompShg,BrkFace,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,Wall,2,N,FuseF,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,7,0,0,Detchd,1950.0,1,2.0,400.0,3,2,Y,0,0,0,0,0,0,0,NONE,NONE,0,12,2006,WD ,81400,5,35
RL,62.0,7440,Pave,0,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,6,1954,1954,Gable,CompShg,Wd Sdng,None,0.0,3,3,CBlock,4,3,0,4,173.0,1,0.0,916.0,1089.0,GasW,3,Y,SBrkr,1089,0,0,1089,1.0,0.0,1,0,3,1,3,5,7,1,4,Detchd,1954.0,2,1.0,252.0,3,3,P,328,0,0,0,0,0,0,MnPrv,NONE,0,9,2009,WD ,125000,9,05
RM,62.0,7404,Pave,0,Lvl,AllPub,Corner,0,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,None,0.0,3,3,BrkTil,2,3,0,1,0.0,1,0.0,861.0,861.0,GasA,3,Y,SBrkr,861,0,0,861,0.0,0.0,1,0,2,1,3,5,7,0,0,Detchd,1920.0,1,2.0,288.0,3,3,N,0,0,128,0,0,0,0,NONE,NONE,0,11,2009,Oth,80000,9,02
RL,67.0,4853,Pave,0,Bnk,AllPub,Inside,0,SWISU,Artery,Norm,1Fam,1Story,5,6,1924,1999,Gable,CompShg,MetalSd,BrkFace,203.0,3,3,BrkTil,3,3,1,3,133.0,1,0.0,974.0,1107.0,GasA,2,N,FuseA,1296,0,0,1296,0.0,0.0,2,0,2,1,2,5,7,1,4,Detchd,1979.0,1,1.0,260.0,3,3,Y,0,0,36,0,0,0,0,MnPrv,NONE,0,5,2010,WD ,104000,9,09
RL,59.0,10593,Pave,1,Lvl,AllPub,Inside,0,NoRidge,Norm,Norm,1Fam,1Story,7,5,1996,1996,Hip,CompShg,VinylSd,BrkFace,338.0,4,3,PConc,4,3,0,6,919.0,1,0.0,801.0,1720.0,GasA,5,Y,SBrkr,1720,0,0,1720,1.0,0.0,2,0,3,1,4,7,7,1,3,Attchd,1996.0,3,2.0,527.0,3,3,Y,240,56,154,0,0,0,0,NONE,NONE,0,3,2010,WD ,260400,5,28
RL,78.0,12090,Pave,0,Lvl,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,2Story,7,7,1981,2003,Gable,CompShg,MetalSd,BrkFace,306.0,4,3,CBlock,4,3,0,5,321.0,1,0.0,404.0,725.0,GasA,5,Y,SBrkr,725,754,0,1479,0.0,0.0,2,1,3,1,4,6,7,1,3,Attchd,1981.0,2,2.0,484.0,3,3,Y,167,72,0,0,0,0,0,NONE,NONE,0,3,2007,WD ,176000,5,27
RL,93.56247398949955,11677,Pave,1,Lvl,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,4,1966,1966,Gable,CompShg,HdBoard,BrkFace,442.0,3,3,CBlock,3,3,2,3,249.0,4,761.0,30.0,1040.0,GasA,3,Y,SBrkr,1040,0,0,1040,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1966.0,2,1.0,264.0,3,3,Y,0,90,0,0,0,0,0,MnPrv,NONE,0,2,2007,WD ,123000,9,05
RL,75.82848022024139,11000,Pave,0,Lvl,AllPub,FR2,0,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,BrkFace,295.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1519.0,1519.0,GasA,5,Y,SBrkr,1533,639,0,2172,0.0,0.0,2,1,4,1,5,8,7,1,3,BuiltIn,2000.0,2,3.0,687.0,3,3,Y,162,153,0,0,0,0,0,NONE,NONE,0,6,2008,WD ,291000,5,28
RL,50.0,8000,Pave,0,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,None,0.0,3,4,CBlock,3,3,0,5,680.0,1,0.0,292.0,972.0,GasA,5,Y,SBrkr,972,0,0,972,1.0,0.0,1,0,2,1,3,5,7,1,4,Detchd,1948.0,1,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,NONE,NONE,0,5,2009,WD ,132000,5,35
RL,51.0,8029,Pave,1,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,728.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,7,0,0,Attchd,2005.0,3,2.0,400.0,3,3,Y,100,24,0,0,0,0,0,NONE,NONE,0,7,2008,WD ,176000,5,28
RL,114.78438094191314,13495,Pave,1,Lvl,AllPub,Corner,0,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Gable,CompShg,Wd Sdng,BrkFace,70.0,3,4,CBlock,3,3,0,4,625.0,2,201.0,222.0,1048.0,GasA,2,Y,SBrkr,1728,0,0,1728,1.0,0.0,2,0,3,1,3,7,6,1,4,Detchd,1956.0,1,2.0,576.0,3,3,Y,0,99,0,0,0,0,0,NONE,NONE,0,7,2009,WD ,177625,5,34
RL,60.0,9738,Pave,0,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1924,1950,Gable,CompShg,AsbShng,None,0.0,3,4,BrkTil,3,3,0,4,392.0,1,0.0,392.0,784.0,GasA,4,Y,SBrkr,949,272,0,1221,1.0,0.0,1,0,4,1,3,7,7,0,0,Attchd,1965.0,1,1.0,392.0,3,3,Y,0,0,236,0,0,0,0,NONE,NONE,0,3,2006,WD ,104900,9,08
RL,68.0,9272,Pave,1,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,0,6,500.0,1,0.0,342.0,842.0,GasA,5,Y,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,1999.0,2,2.0,515.0,3,3,Y,140,85,0,0,0,0,0,NONE,NONE,0,6,2006,WD ,196000,9,07
RL,48.0,7841,Pave,1,Lvl,AllPub,Inside,0,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,BrkFace,394.0,5,3,PConc,5,3,0,6,848.0,1,0.0,729.0,1577.0,GasA,5,Y,SBrkr,1577,0,0,1577,1.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2005.0,2,2.0,564.0,3,3,Y,203,39,0,0,0,0,0,NONE,NONE,0,5,2007,WD ,280000,5,28
RL,68.34699864095496,8530,Pave,1,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1995,1996,Gable,CompShg,HdBoard,BrkFace,22.0,3,3,PConc,4,3,0,1,0.0,1,0.0,384.0,384.0,GasA,4,Y,SBrkr,804,670,0,1474,0.0,0.0,2,1,3,1,3,7,7,1,3,BuiltIn,1995.0,3,2.0,400.0,3,3,Y,120,72,0,0,0,0,0,NONE,Shed,700,5,2009,WD ,168500,5,27
RL,104.49158373700982,13041,Pave,2,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,HdBoard,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,781.0,781.0,GasA,4,Y,SBrkr,781,890,0,1671,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1995.0,3,2.0,423.0,3,3,Y,0,84,0,0,0,0,0,NONE,NONE,0,2,2006,WD ,170000,5,27
RL,200.0,43500,Pave,0,Lvl,AllPub,Inside,0,Mitchel,Artery,Norm,1Fam,1Story,3,5,1953,1953,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,5,Y,SBrkr,2034,0,0,2034,0.0,0.0,1,0,2,1,3,9,6,0,0,2Types,1953.0,2,4.0,1041.0,3,3,N,483,266,0,0,0,561,3,GdPrv,NONE,0,6,2007,WD ,130000,9,23
RM,52.0,6240,Pave,0,Lvl,AllPub,Inside,0,BrkSide,Norm,Norm,1Fam,1.5Fin,7,5,1939,1950,Gable,CompShg,Wd Sdng,None,0.0,3,3,BrkTil,3,3,1,3,300.0,2,240.0,449.0,989.0,GasA,3,Y,SBrkr,1245,764,0,2009,0.0,0.0,2,0,4,1,3,7,5,1,4,Detchd,1939.0,1,2.0,400.0,3,3,Y,0,20,0,0,0,0,0,MnPrv,NONE,0,1,2008,WD ,150000,9,03
RL,95.0,13015,Pave,0,Lvl,AllPub,Corner,0,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,None,0.0,3,4,PConc,4,3,0,1,0.0,1,0.0,1100.0,1100.0,GasA,5,Y,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,3,5,7,0,0,Attchd,1996.0,2,2.0,462.0,3,3,Y,0,0,0,0,0,0,0,NONE,NONE,0,6,2006,WD ,145000,9,07
RL,63.0,9297,Pave,0,Lvl,AllPub,Inside,0,Mitchel,Norm,Norm,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,None,0.0,3,3,CBlock,3,3,0,5,1606.0,1,0.0,122.0,1728.0,GasA,3,Y,SBrkr,1728,0,0,1728,2.0,0.0,2,0,4,2,3,8,7,0,0,Detchd,1976.0,1,2.0,560.0,3,3,Y,0,0,0,0,0,0,0,NONE,NONE,0,7,2006,WD ,188000,9,23
RL,57.0,8773,Pave,1,HLS,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,2,1,0.0,1,0.0,916.0,916.0,GasA,4,Y,SBrkr,916,684,0,1600,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1997.0,3,2.0,460.0,3,3,Y,100,38,0,0,0,0,0,NONE,NONE,0,8,2007,WD ,169000,5,27
RL,74.0,8536,Pave,0,Lvl,AllPub,Corner,0,Edwards,Norm,Norm,1Fam,1Story,5,5,2006,2007,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,1125.0,1125.0,GasA,4,Y,SBrkr,1125,0,0,1125,0.0,0.0,1,1,2,1,3,5,7,0,0,Attchd,2007.0,1,2.0,430.0,3,3,Y,80,64,0,0,0,0,0,NONE,NONE,0,4,2007,New,155000,9,08
FV,59.0,4282,Pave,2,Lvl,AllPub,Inside,0,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,None,0.0,4,3,PConc,4,3,1,6,16.0,1,0.0,1375.0,1391.0,GasA,5,Y,SBrkr,1391,0,0,1391,0.0,0.0,2,0,2,1,4,5,7,0,0,Attchd,2004.0,2,2.0,530.0,3,3,Y,156,158,0,0,0,0,0,NONE,NONE,0,7,2008,WD ,196000,5,33
RL,70.02963283961857,8740,Pave,1,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,0,6,574.0,1,0.0,280.0,854.0,GasA,5,Y,SBrkr,864,1131,0,1995,0.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2002.0,3,2.0,435.0,3,3,Y,264,48,0,0,0,0,0,NONE,NONE,0,7,2007,WD ,219500,5,28
RL,65.0,10237,Pave,0,Lvl,AllPub,Inside,0,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2006,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,728.0,728.0,GasA,5,Y,SBrkr,728,728,0,1456,0.0,0.0,2,1,3,1,4,8,7,1,4,Attchd,2005.0,3,2.0,390.0,3,3,Y,0,24,0,0,0,0,0,NONE,NONE,0,2,2006,New,170440,5,28
RL,75.0,7950,Pave,1,Bnk,AllPub,Corner,0,Edwards,Norm,Norm,1Fam,2Story,6,6,1977,1977,Hip,CompShg,HdBoard,BrkFace,140.0,3,3,CBlock,3,3,0,4,535.0,1,0.0,155.0,690.0,GasA,3,Y,SBrkr,698,728,0,1426,0.0,0.0,1,1,3,1,3,6,7,0,0,Attchd,1977.0,3,2.0,440.0,3,3,Y,252,0,0,0,0,0,0,MnPrv,NONE,0,7,2009,WD ,159500,9,08
RL,128.0,39290,Pave,1,Bnk,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,10,5,2008,2009,Hip,CompShg,CemntBd,Stone,1224.0,5,3,PConc,5,3,3,6,4010.0,1,0.0,1085.0,5095.0,GasA,5,Y,SBrkr,5095,0,0,5095,1.0,1.0,2,1,2,1,5,15,7,2,4,Attchd,2008.0,3,3.0,1154.0,3,3,Y,546,484,0,0,0,0,0,NONE,Elev,17000,10,2007,New,183850,9,08
RL,80.0,10400,Pave,0,Lvl,AllPub,Inside,0,NWAmes,Norm,Norm,1Fam,1Story,7,6,1970,1970,Hip,CompShg,Plywood,BrkFace,288.0,3,3,PConc,3,3,0,1,0.0,1,0.0,1304.0,1304.0,GasA,4,Y,SBrkr,1682,0,0,1682,0.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,1970.0,1,2.0,530.0,3,3,Y,98,0,0,0,0,0,0,MnPrv,NONE,0,5,2008,WD ,174000,5,34
RL,85.0,10628,Pave,0,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,None,0.0,3,4,CBlock,3,4,3,6,778.0,1,0.0,499.0,1277.0,GasA,3,Y,SBrkr,1277,0,0,1277,1.0,0.0,1,0,2,1,3,5,7,1,1,Attchd,1970.0,1,2.0,526.0,3,3,Y,0,0,0,0,176,0,0,GdWo,NONE,0,4,2007,WD ,167000,5,26
RL,24.0,2280,Pave,0,Lvl,AllPub,FR2,0,NPkVill,Norm,Norm,Twnhs,2Story,6,6,1976,1976,Gable,CompShg,Plywood,None,0.0,3,3,CBlock,4,3,0,5,566.0,1,0.0,289.0,855.0,GasA,3,Y,SBrkr,855,601,0,1456,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1976.0,1,2.0,440.0,3,3,Y,87,0,0,0,0,0,0,NONE,NONE,0,7,2009,WD ,148500,5,27
RL,64.0,7018,Pave,0,Lvl,AllPub,Inside,0,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,HdBoard,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,1114,1114,0,2228,0.0,0.0,2,0,6,2,3,8,7,0,0,Detchd,1979.0,1,2.0,720.0,3,3,Y,73,0,0,0,0,0,0,NONE,NONE,0,6,2009,WD ,147983,9,06
RL,75.0,10762,Pave,0,Lvl,AllPub,Corner,0,SawyerW,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,Gable,CompShg,Plywood,None,0.0,3,3,CBlock,4,3,0,1,0.0,1,0.0,626.0,626.0,GasA,3,Y,SBrkr,626,591,0,1217,0.0,0.0,1,1,3,1,3,6,7,1,3,Attchd,1980.0,2,1.0,288.0,3,3,Y,0,28,0,0,0,0,0,NONE,NONE,0,4,2009,WD ,120000,5,31
RL,60.0,7024,Pave,0,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,None,0.0,3,3,PConc,5,4,0,5,980.0,1,0.0,110.0,1090.0,GasA,4,Y,SBrkr,1090,0,0,1090,1.0,0.0,1,1,2,1,3,5,7,0,0,Attchd,2005.0,3,2.0,450.0,3,3,Y,0,49,0,0,0,0,0,NONE,NONE,0,6,2007,WD ,157000,9,08
RL,50.0,7585,Pave,0,Lvl,AllPub,Inside,0,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,1948,1950,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,2,2,1,1,0.0,1,0.0,810.0,810.0,GasA,2,Y,FuseA,1002,454,0,1456,1.0,1.0,1,0,4,1,3,7,7,1,3,Detchd,1954.0,1,1.0,280.0,3,3,P,0,0,0,0,0,0,0,NONE,NONE,0,8,2006,WD ,91500,9,05
RL,67.0,8777,Pave,0,Lvl,AllPub,Inside,0,Edwards,Feedr,Norm,1Fam,1Story,5,7,1910,1950,Gable,CompShg,MetalSd,None,0.0,3,3,CBlock,2,3,0,1,0.0,1,0.0,796.0,796.0,GasA,4,Y,FuseA,796,0,0,796,0.0,0.0,1,0,2,1,3,4,7,0,0,NONE,0.0,0,0.0,0.0,0,0,P,328,0,164,0,0,0,0,MnPrv,NONE,0,5,2008,WD ,85000,9,08
RL,70.0,9170,Pave,0,Lvl,AllPub,Corner,0,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,None,0.0,3,3,CBlock,3,3,0,5,698.0,6,96.0,420.0,1214.0,GasA,5,Y,SBrkr,1214,0,0,1214,1.0,0.0,1,0,2,1,3,6,7,0,0,Detchd,1965.0,1,2.0,461.0,2,2,Y,0,0,184,0,0,0,0,GdPrv,Shed,400,4,2007,WD ,140000,9,08
RL,66.0,7742,Pave,0,Lvl,AllPub,Inside,0,Sawyer,Norm,Norm,1Fam,1Story,5,7,1966,1966,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,0,4,763.0,1,0.0,192.0,955.0,GasA,5,Y,SBrkr,955,0,0,955,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1966.0,1,1.0,386.0,3,3,Y,0,0,0,0,0,0,0,MnPrv,NONE,0,1,2007,WD ,127000,9,05
FV,64.0,8791,Pave,1,Lvl,AllPub,Inside,0,Somerst,Norm,Norm,1Fam,2Story,6,5,2003,2003,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,0,3,503.0,1,0.0,361.0,864.0,GasA,5,Y,SBrkr,864,864,0,1728,0.0,0.0,2,1,3,1,4,7,7,0,0,Attchd,2003.0,2,2.0,673.0,3,3,Y,216,56,0,0,0,0,0,NONE,NONE,0,5,2008,WD ,207500,5,28
RL,60.0,19800,Pave,0,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,None,0.0,3,3,BrkTil,3,3,0,3,425.0,1,0.0,1411.0,1836.0,GasA,4,Y,SBrkr,1836,1836,0,3672,0.0,0.0,3,1,5,1,4,7,7,2,4,Detchd,1993.0,1,2.0,836.0,3,3,Y,684,80,32,0,0,0,0,NONE,NONE,0,12,2006,WD ,415000,9,05
RL,90.0,13339,Pave,1,Lvl,AllPub,Inside,0,Crawfor,Norm,Norm,1Fam,1Story,6,6,1960,1960,Gable,CompShg,HdBoard,Stone,132.0,3,3,CBlock,3,3,0,2,65.0,4,875.0,621.0,1561.0,GasA,3,Y,SBrkr,1561,0,0,1561,1.0,0.0,2,0,3,1,3,6,7,1,4,Attchd,1960.0,3,2.0,463.0,3,3,Y,0,148,0,0,120,0,0,NONE,NONE,0,5,2009,WD ,193000,9,09
RL,65.0,8125,Pave,0,Lvl,AllPub,Inside,0,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,None,0.0,3,3,PConc,4,3,0,1,0.0,1,0.0,702.0,702.0,GasA,4,Y,SBrkr,702,779,0,1481,0.0,0.0,2,1,3,1,3,6,7,1,3,Attchd,1994.0,3,2.0,343.0,3,3,Y,0,36,0,0,0,0,0,NONE,NONE,0,3,2009,WD ,174000,5,27
RL,78.0,11419,Pave,0,Lvl,AllPub,Corner,0,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,None,0.0,3,3,CBlock,3,3,1,5,699.0,1,0.0,0.0,699.0,GasA,5,Y,FuseA,801,726,0,1527,1.0,0.0,1,1,3,1,3,6,7,1,4,Attchd,1948.0,1,2.0,410.0,3,3,Y,0,0,134,0,0,0,0,GdWo,NONE,0,12,2009,WD ,152500,5,35
RL,72.0,7226,Pave,1,Lvl,AllPub,CulDSac,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,None,0.0,4,3,PConc,4,3,0,1,0.0,1,0.0,798.0,798.0,GasA,5,Y,SBrkr,798,842,0,1640,0.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,2003.0,2,2.0,595.0,3,3,Y,0,45,0,0,0,0,0,NONE,NONE,0,6,2008,WD ,183000,9,07
RL,60.0,11100,Pave,0,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1951,1994,Gable,CompShg,Wd Sdng,None,0.0,3,3,PConc,3,3,1,2,1080.0,1,0.0,0.0,1080.0,GasA,3,N,SBrkr,1080,400,0,1480,1.0,0.0,1,0,4,1,3,7,7,1,4,Attchd,1951.0,1,1.0,253.0,3,3,Y,0,0,68,0,0,0,0,NONE,NONE,0,7,2007,WD ,136500,9,05
RL,80.0,12435,Pave,0,Lvl,AllPub,Inside,0,CollgCr,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,BrkFace,172.0,4,3,PConc,4,3,0,6,361.0,1,0.0,602.0,963.0,GasA,5,Y,SBrkr,963,829,0,1792,0.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,2001.0,2,2.0,564.0,3,3,Y,0,96,0,245,0,0,0,NONE,NONE,0,5,2008,WD ,231500,9,07
RL,57.0,6420,Pave,1,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,Wd Sdng,None,0.0,3,3,PConc,5,4,1,2,210.0,5,551.0,219.0,980.0,GasA,2,Y,FuseA,1148,0,0,1148,0.0,1.0,1,0,2,1,3,6,7,0,0,Detchd,1952.0,1,1.0,308.0,3,3,Y,0,0,0,0,0,0,0,NONE,NONE,0,9,2006,WD ,123500,9,05
RL,59.0,16466,Pave,1,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,None,0.0,3,4,PConc,3,3,0,1,0.0,1,0.0,816.0,816.0,GasA,3,Y,SBrkr,872,521,0,1393,0.0,0.0,1,1,3,1,3,8,7,0,0,Attchd,1955.0,1,1.0,300.0,3,3,Y,121,0,0,0,265,0,0,NONE,NONE,0,4,2008,WD ,135500,9,08
RL,65.0,6285,Pave,0,Lvl,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,SLvl,6,6,1976,1976,Gable,CompShg,HdBoard,None,0.0,3,2,CBlock,3,3,2,6,504.0,1,0.0,456.0,960.0,GasA,3,Y,SBrkr,1044,0,0,1044,1.0,0.0,1,0,3,1,3,7,7,1,2,Detchd,1976.0,1,2.0,528.0,3,2,Y,228,0,0,0,0,0,0,NONE,NONE,0,4,2007,WD ,133500,9,08
RL,71.0,9204,Pave,0,Lvl,AllPub,Inside,0,NAmes,Norm,Norm,1Fam,1Story,5,5,1963,1963,Gable,CompShg,HdBoard,None,0.0,3,3,CBlock,3,3,0,4,25.0,3,872.0,247.0,1144.0,GasA,3,Y,SBrkr,1144,0,0,1144,1.0,0.0,1,1,3,1,3,6,7,0,0,Detchd,1962.0,1,1.0,336.0,3,3,Y,0,88,0,0,0,0,0,NONE,NONE,0,8,2008,COD,124000,5,35
RL,78.0,12011,Pave,1,Lvl,AllPub,CulDSac,0,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,BrkFace,530.0,4,3,PConc,4,3,2,6,956.0,1,0.0,130.0,1086.0,GasA,5,Y,SBrkr,1086,838,0,1924,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,1998.0,2,2.0,592.0,3,3,Y,208,75,0,0,374,0,0,NONE,NONE,0,6,2006,WD ,280000,5,28
RL,108.0,14774,Pave,1,Lvl,AllPub,Corner,0,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,BrkFace,165.0,4,3,PConc,4,3,0,1,0.0,1,0.0,1393.0,1393.0,GasA,5,Y,SBrkr,1422,1177,0,2599,0.0,0.0,2,1,4,1,4,10,7,1,3,BuiltIn,1999.0,3,3.0,779.0,3,3,Y,668,30,0,0,0,0,0,NONE,NONE,0,5,2010,WD ,333168,5,28
